bond_lot,bond_slot,bond_x_true,bond_y_true,dt_job,dt_x_true,dt_y_true,core_wafer,core_lot,core_slot,core_lot_at_dt,core_slot_at_dt,core_x_true,core_y_true
BS-2601-003,11,5,11,DT-EQP-02_20260514T0000_T01,7,1,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,6,5
BS-2601-003,11,5,9,DT-EQP-02_20260514T0000_T01,7,3,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,10,5
BS-2601-003,11,5,6,DT-EQP-02_20260514T0000_T01,7,6,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,12,6
BS-2601-003,11,5,4,DT-EQP-02_20260514T0000_T01,7,8,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,5,12
BS-2601-003,11,5,3,DT-EQP-02_20260514T0000_T01,7,9,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,3,11
BS-2601-003,11,5,2,DT-EQP-02_20260514T0000_T01,7,10,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,4,3
BS-2601-003,11,5,1,DT-EQP-02_20260514T0000_T01,7,11,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,10,4
BS-2601-003,11,5,0,DT-EQP-02_20260514T0000_T01,7,12,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,1,9
BS-2601-003,11,4,8,DT-EQP-02_20260514T0000_T01,8,4,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,8,4
BS-2601-003,11,4,6,DT-EQP-02_20260514T0000_T01,8,6,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,9,6
BS-2601-003,11,4,5,DT-EQP-02_20260514T0000_T01,8,7,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,1,7
BS-2601-003,11,3,11,DT-EQP-02_20260514T0000_T01,9,1,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,5,11
BS-2601-003,11,3,5,DT-EQP-02_20260514T0000_T01,9,7,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,2,3
BS-2601-003,11,2,10,DT-EQP-02_20260514T0000_T01,10,2,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,3,6
BS-2601-003,11,2,5,DT-EQP-02_20260514T0000_T01,10,7,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,2,5
BS-2601-003,11,2,2,DT-EQP-02_20260514T0000_T01,10,10,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,3,1
BS-2601-003,11,1,7,DT-EQP-02_20260514T0000_T01,11,5,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,4,2
BS-2601-003,11,1,5,DT-EQP-02_20260514T0000_T01,11,7,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,4,11
BS-2601-003,11,1,3,DT-EQP-02_20260514T0000_T01,11,9,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,6,4
BS-2601-003,11,0,7,DT-EQP-02_20260514T0000_T01,12,5,WF.010604,CL-2601-006,04,CL-2601-006-A1-A7,04,1,6
BS-2601-003,12,11,9,DT-EQP-02_20260514T0000_T02,1,3,WF.010822,CL-2601-008,22,CL-2601-008,22,4,2
BS-2601-003,12,11,5,DT-EQP-02_20260514T0000_T02,1,7,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,5,11
BS-2601-003,12,10,9,DT-EQP-02_20260514T0000_T02,2,3,WF.010822,CL-2601-008,22,CL-2601-008,22,6,3
BS-2601-003,12,10,7,DT-EQP-02_20260514T0000_T02,2,5,WF.010822,CL-2601-008,22,CL-2601-008,22,6,1
BS-2601-003,12,10,4,DT-EQP-02_20260514T0000_T02,2,8,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,8,3
BS-2601-003,12,9,10,DT-EQP-02_20260514T0000_T02,3,2,WF.010822,CL-2601-008,22,CL-2601-008,22,5,5
BS-2601-003,12,9,8,DT-EQP-02_20260514T0000_T02,3,4,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,7,1
BS-2601-003,12,9,4,DT-EQP-02_20260514T0000_T02,3,8,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,9,11
BS-2601-003,12,9,1,DT-EQP-02_20260514T0000_T02,3,11,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,11,3
BS-2601-003,12,8,10,DT-EQP-02_20260514T0000_T02,4,2,WF.010822,CL-2601-008,22,CL-2601-008,22,9,6
BS-2601-003,12,8,7,DT-EQP-02_20260514T0000_T02,4,5,WF.010822,CL-2601-008,22,CL-2601-008,22,1,6
BS-2601-003,12,8,5,DT-EQP-02_20260514T0000_T02,4,7,WF.010822,CL-2601-008,22,CL-2601-008,22,7,11
BS-2601-003,12,8,4,DT-EQP-02_20260514T0000_T02,4,8,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,6,11
BS-2601-003,12,8,2,DT-EQP-02_20260514T0000_T02,4,10,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,6,12
BS-2601-003,12,7,12,DT-EQP-02_20260514T0000_T02,5,0,WF.010822,CL-2601-008,22,CL-2601-008,22,7,8
BS-2601-003,12,7,11,DT-EQP-02_20260514T0000_T02,5,1,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,3,7
BS-2601-003,12,7,10,DT-EQP-02_20260514T0000_T02,5,2,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,3,5
BS-2601-003,12,7,7,DT-EQP-02_20260514T0000_T02,5,5,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,6,6
BS-2601-003,12,7,4,DT-EQP-02_20260514T0000_T02,5,8,WF.010822,CL-2601-008,22,CL-2601-008,22,2,7
BS-2601-003,12,7,2,DT-EQP-02_20260514T0000_T02,5,10,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,8,11
BS-2601-003,12,7,1,DT-EQP-02_20260514T0000_T02,5,11,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,11,6
BS-2601-003,12,5,12,DT-EQP-02_20260514T0000_T02,7,0,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,7,4
BS-2601-003,12,5,10,DT-EQP-02_20260514T0000_T02,7,2,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,5,9
BS-2601-003,12,5,8,DT-EQP-02_20260514T0000_T02,7,4,WF.010822,CL-2601-008,22,CL-2601-008,22,12,7
BS-2601-003,12,5,7,DT-EQP-02_20260514T0000_T02,7,5,WF.010822,CL-2601-008,22,CL-2601-008,22,7,6
BS-2601-003,12,5,5,DT-EQP-02_20260514T0000_T02,7,7,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,9,8
BS-2601-003,12,5,4,DT-EQP-02_20260514T0000_T02,7,8,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,8,6
BS-2601-003,12,5,2,DT-EQP-02_20260514T0000_T02,7,10,WF.010822,CL-2601-008,22,CL-2601-008,22,6,12
BS-2601-003,12,5,1,DT-EQP-02_20260514T0000_T02,7,11,WF.010822,CL-2601-008,22,CL-2601-008,22,12,5
BS-2601-003,12,5,0,DT-EQP-02_20260514T0000_T02,7,12,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,4,4
BS-2601-003,12,4,10,DT-EQP-02_20260514T0000_T02,8,2,WF.010822,CL-2601-008,22,CL-2601-008,22,7,9
BS-2601-003,12,4,4,DT-EQP-02_20260514T0000_T02,8,8,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,6,10
BS-2601-003,12,3,4,DT-EQP-02_20260514T0000_T02,9,8,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,1,9
BS-2601-003,12,3,1,DT-EQP-02_20260514T0000_T02,9,11,WF.010822,CL-2601-008,22,CL-2601-008,22,4,5
BS-2601-003,12,2,9,DT-EQP-02_20260514T0000_T02,10,3,WF.010822,CL-2601-008,22,CL-2601-008,22,9,5
BS-2601-003,12,2,7,DT-EQP-02_20260514T0000_T02,10,5,WF.010822,CL-2601-008,22,CL-2601-008,22,2,9
BS-2601-003,12,2,5,DT-EQP-02_20260514T0000_T02,10,7,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,7,9
BS-2601-003,12,1,9,DT-EQP-02_20260514T0000_T02,11,3,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,7,8
BS-2601-003,12,1,7,DT-EQP-02_20260514T0000_T02,11,5,WF.010822,CL-2601-008,22,CL-2601-008,22,8,3
BS-2601-003,12,1,5,DT-EQP-02_20260514T0000_T02,11,7,WF.010822,CL-2601-008,22,CL-2601-008,22,6,2
BS-2601-003,12,1,3,DT-EQP-02_20260514T0000_T02,11,9,WF.010706,CL-2601-007,06,CL-2601-007-A2-A6-A8,06,10,10
BS-2601-003,12,0,5,DT-EQP-02_20260514T0000_T02,12,7,WF.010822,CL-2601-008,22,CL-2601-008,22,9,1
BS-2601-003,13,12,6,DT-EQP-02_20260514T0000_T03,0,6,WF.010125,CL-2601-001,25,CL-2601-001,25,10,10
BS-2601-003,13,11,9,DT-EQP-02_20260514T0000_T03,1,3,WF.010125,CL-2601-001,25,CL-2601-001,25,7,12
BS-2601-003,13,11,8,DT-EQP-02_20260514T0000_T03,1,4,WF.010523,CL-2601-005,23,CL-2601-005-A5,23,1,4
BS-2601-003,13,11,5,DT-EQP-02_20260514T0000_T03,1,7,WF.010301,CL-2601-003,01,CL-2601-003,01,3,3
BS-2601-003,13,11,4,DT-EQP-02_20260514T0000_T03,1,8,WF.010125,CL-2601-001,25,CL-2601-001,25,2,10
BS-2601-003,13,10,10,DT-EQP-02_20260514T0000_T03,2,2,WF.010301,CL-2601-003,01,CL-2601-003,01,9,9
BS-2601-003,13,10,7,DT-EQP-02_20260514T0000_T03,2,5,WF.010523,CL-2601-005,23,CL-2601-005-A5,23,1,9
BS-2601-003,13,10,3,DT-EQP-02_20260514T0000_T03,2,9,WF.010125,CL-2601-001,25,CL-2601-001,25,7,10
BS-2601-003,13,10,2,DT-EQP-02_20260514T0000_T03,2,10,WF.010125,CL-2601-001,25,CL-2601-001,25,7,11
BS-2601-003,13,9,8,DT-EQP-02_20260514T0000_T03,3,4,WF.010301,CL-2601-003,01,CL-2601-003,01,2,6
BS-2601-003,13,9,7,DT-EQP-02_20260514T0000_T03,3,5,WF.010523,CL-2601-005,23,CL-2601-005-A5,23,4,3
BS-2601-003,13,9,4,DT-EQP-02_20260514T0000_T03,3,8,WF.010301,CL-2601-003,01,CL-2601-003,01,1,3
BS-2601-003,13,9,2,DT-EQP-02_20260514T0000_T03,3,10,WF.010125,CL-2601-001,25,CL-2601-001,25,3,8
BS-2601-003,13,9,1,DT-EQP-02_20260514T0000_T03,3,11,WF.010301,CL-2601-003,01,CL-2601-003,01,8,11
BS-2601-003,13,8,11,DT-EQP-02_20260514T0000_T03,4,1,WF.010523,CL-2601-005,23,CL-2601-005-A5,23,7,3
BS-2601-003,13,8,9,DT-EQP-02_20260514T0000_T03,4,3,WF.010301,CL-2601-003,01,CL-2601-003,01,9,4
BS-2601-003,13,8,7,DT-EQP-02_20260514T0000_T03,4,5,WF.010523,CL-2601-005,23,CL-2601-005-A5,23,8,6
BS-2601-003,13,8,5,DT-EQP-02_20260514T0000_T03,4,7,WF.010125,CL-2601-001,25,CL-2601-001,25,10,9
BS-2601-003,13,8,3,DT-EQP-02_20260514T0000_T03,4,9,WF.010125,CL-2601-001,25,CL-2601-001,25,10,7
BS-2601-003,13,8,1,DT-EQP-02_20260514T0000_T03,4,11,WF.010301,CL-2601-003,01,CL-2601-003,01,11,8
BS-2601-003,13,7,11,DT-EQP-02_20260514T0000_T03,5,1,WF.010523,CL-2601-005,23,CL-2601-005-A5,23,2,3
BS-2601-003,13,7,9,DT-EQP-02_20260514T0000_T03,5,3,WF.010301,CL-2601-003,01,CL-2601-003,01,5,10
BS-2601-003,13,7,8,DT-EQP-02_20260514T0000_T03,5,4,WF.010125,CL-2601-001,25,CL-2601-001,25,6,4
BS-2601-003,13,7,6,DT-EQP-02_20260514T0000_T03,5,6,WF.010125,CL-2601-001,25,CL-2601-001,25,6,8
BS-2601-003,13,7,4,DT-EQP-02_20260514T0000_T03,5,8,WF.010301,CL-2601-003,01,CL-2601-003,01,9,7
BS-2601-003,13,6,12,DT-EQP-02_20260514T0000_T03,6,0,WF.010301,CL-2601-003,01,CL-2601-003,01,5,9
BS-2601-003,13,6,5,DT-EQP-02_20260514T0000_T03,6,7,WF.010301,CL-2601-003,01,CL-2601-003,01,3,6
BS-2601-003,13,6,0,DT-EQP-02_20260514T0000_T03,6,12,WF.010301,CL-2601-003,01,CL-2601-003,01,3,1
BS-2601-003,13,5,11,DT-EQP-02_20260514T0000_T03,7,1,WF.010125,CL-2601-001,25,CL-2601-001,25,5,5
BS-2601-003,13,5,10,DT-EQP-02_20260514T0000_T03,7,2,WF.010301,CL-2601-003,01,CL-2601-003,01,7,9
BS-2601-003,13,5,3,DT-EQP-02_20260514T0000_T03,7,9,WF.010523,CL-2601-005,23,CL-2601-005-A5,23,5,9
BS-2601-003,13,5,2,DT-EQP-02_20260514T0000_T03,7,10,WF.010523,CL-2601-005,23,CL-2601-005-A5,23,8,8
BS-2601-003,13,5,1,DT-EQP-02_20260514T0000_T03,7,11,WF.010125,CL-2601-001,25,CL-2601-001,25,10,8
BS-2601-003,13,4,11,DT-EQP-02_20260514T0000_T03,8,1,WF.010301,CL-2601-003,01,CL-2601-003,01,4,11
BS-2601-003,13,4,9,DT-EQP-02_20260514T0000_T03,8,3,WF.010301,CL-2601-003,01,CL-2601-003,01,6,0
BS-2601-003,13,4,7,DT-EQP-02_20260514T0000_T03,8,5,WF.010523,CL-2601-005,23,CL-2601-005-A5,23,6,4
BS-2601-003,13,4,5,DT-EQP-02_20260514T0000_T03,8,7,WF.010125,CL-2601-001,25,CL-2601-001,25,6,10
BS-2601-003,13,3,10,DT-EQP-02_20260514T0000_T03,9,2,WF.010125,CL-2601-001,25,CL-2601-001,25,9,10
BS-2601-003,13,3,8,DT-EQP-02_20260514T0000_T03,9,4,WF.010125,CL-2601-001,25,CL-2601-001,25,0,5
BS-2601-003,13,3,7,DT-EQP-02_20260514T0000_T03,9,5,WF.010125,CL-2601-001,25,CL-2601-001,25,6,9
BS-2601-003,13,3,2,DT-EQP-02_20260514T0000_T03,9,10,WF.010301,CL-2601-003,01,CL-2601-003,01,6,5
BS-2601-003,13,3,1,DT-EQP-02_20260514T0000_T03,9,11,WF.010125,CL-2601-001,25,CL-2601-001,25,12,7
BS-2601-003,13,2,10,DT-EQP-02_20260514T0000_T03,10,2,WF.010523,CL-2601-005,23,CL-2601-005-A5,23,7,6
BS-2601-003,13,2,9,DT-EQP-02_20260514T0000_T03,10,3,WF.010125,CL-2601-001,25,CL-2601-001,25,10,3
BS-2601-003,13,2,2,DT-EQP-02_20260514T0000_T03,10,10,WF.010523,CL-2601-005,23,CL-2601-005-A5,23,2,6
BS-2601-003,13,1,7,DT-EQP-02_20260514T0000_T03,11,5,WF.010301,CL-2601-003,01,CL-2601-003,01,4,8
BS-2601-003,13,1,5,DT-EQP-02_20260514T0000_T03,11,7,WF.010301,CL-2601-003,01,CL-2601-003,01,6,4
BS-2601-003,13,1,4,DT-EQP-02_20260514T0000_T03,11,8,WF.010523,CL-2601-005,23,CL-2601-005-A5,23,7,12
BS-2601-003,13,1,3,DT-EQP-02_20260514T0000_T03,11,9,WF.010301,CL-2601-003,01,CL-2601-003,01,4,6
BS-2601-003,13,0,6,DT-EQP-02_20260514T0000_T03,12,6,WF.010523,CL-2601-005,23,CL-2601-005-A5,23,8,1
BS-2601-003,14,11,7,DT-EQP-02_20260514T0000_T04,1,5,WF.010409,CL-2601-004,09,CL-2601-004,09,1,9
BS-2601-003,14,11,6,DT-EQP-02_20260514T0000_T04,1,6,WF.010505,CL-2601-005,05,CL-2601-005-A5,05,3,1
BS-2601-003,14,11,5,DT-EQP-02_20260514T0000_T04,1,7,WF.010505,CL-2601-005,05,CL-2601-005-A5,05,7,7
BS-2601-003,14,11,4,DT-EQP-02_20260514T0000_T04,1,8,WF.010505,CL-2601-005,05,CL-2601-005-A5,05,7,11
BS-2601-003,14,10,9,DT-EQP-02_20260514T0000_T04,2,3,WF.010409,CL-2601-004,09,CL-2601-004,09,9,8
BS-2601-003,14,10,8,DT-EQP-02_20260514T0000_T04,2,4,WF.010505,CL-2601-005,05,CL-2601-005-A5,05,6,11
BS-2601-003,14,10,5,DT-EQP-02_20260514T0000_T04,2,7,WF.010409,CL-2601-004,09,CL-2601-004,09,10,10
BS-2601-003,14,10,4,DT-EQP-02_20260514T0000_T04,2,8,WF.010409,CL-2601-004,09,CL-2601-004,09,11,3
BS-2601-003,14,9,10,DT-EQP-02_20260514T0000_T04,3,2,WF.010409,CL-2601-004,09,CL-2601-004,09,6,1
BS-2601-003,14,9,6,DT-EQP-02_20260514T0000_T04,3,6,WF.010122,CL-2601-001,22,CL-2601-001,22,9,9
BS-2601-003,14,8,11,DT-EQP-02_20260514T0000_T04,4,1,WF.010122,CL-2601-001,22,CL-2601-001,22,1,6
BS-2601-003,14,8,10,DT-EQP-02_20260514T0000_T04,4,2,WF.010409,CL-2601-004,09,CL-2601-004,09,3,5
BS-2601-003,14,8,8,DT-EQP-02_20260514T0000_T04,4,4,WF.010122,CL-2601-001,22,CL-2601-001,22,8,11
BS-2601-003,14,8,7,DT-EQP-02_20260514T0000_T04,4,5,WF.010505,CL-2601-005,05,CL-2601-005-A5,05,9,10
BS-2601-003,14,8,6,DT-EQP-02_20260514T0000_T04,4,6,WF.010505,CL-2601-005,05,CL-2601-005-A5,05,8,3
BS-2601-003,14,8,5,DT-EQP-02_20260514T0000_T04,4,7,WF.010122,CL-2601-001,22,CL-2601-001,22,6,4
BS-2601-003,14,8,2,DT-EQP-02_20260514T0000_T04,4,10,WF.010409,CL-2601-004,09,CL-2601-004,09,5,9
BS-2601-003,14,7,11,DT-EQP-02_20260514T0000_T04,5,1,WF.010505,CL-2601-005,05,CL-2601-005-A5,05,7,2
BS-2601-003,14,7,8,DT-EQP-02_20260514T0000_T04,5,4,WF.010505,CL-2601-005,05,CL-2601-005-A5,05,2,5
BS-2601-003,14,7,5,DT-EQP-02_20260514T0000_T04,5,7,WF.010505,CL-2601-005,05,CL-2601-005-A5,05,8,7
BS-2601-003,14,7,1,DT-EQP-02_20260514T0000_T04,5,11,WF.010505,CL-2601-005,05,CL-2601-005-A5,05,3,9
BS-2601-003,14,6,11,DT-EQP-02_20260514T0000_T04,6,1,WF.010409,CL-2601-004,09,CL-2601-004,09,4,9
BS-2601-003,14,6,10,DT-EQP-02_20260514T0000_T04,6,2,WF.010505,CL-2601-005,05,CL-2601-005-A5,05,10,3
BS-2601-003,14,6,4,DT-EQP-02_20260514T0000_T04,6,8,WF.010409,CL-2601-004,09,CL-2601-004,09,6,2
BS-2601-003,14,6,1,DT-EQP-02_20260514T0000_T04,6,11,WF.010505,CL-2601-005,05,CL-2601-005-A5,05,10,4
BS-2601-003,14,5,8,DT-EQP-02_20260514T0000_T04,7,4,WF.010505,CL-2601-005,05,CL-2601-005-A5,05,0,6
BS-2601-003,14,5,7,DT-EQP-02_20260514T0000_T04,7,5,WF.010122,CL-2601-001,22,CL-2601-001,22,5,10
BS-2601-003,14,5,5,DT-EQP-02_20260514T0000_T04,7,7,WF.010505,CL-2601-005,05,CL-2601-005-A5,05,8,1
BS-2601-003,14,5,1,DT-EQP-02_20260514T0000_T04,7,11,WF.010409,CL-2601-004,09,CL-2601-004,09,10,7
BS-2601-003,14,4,8,DT-EQP-02_20260514T0000_T04,8,4,WF.010409,CL-2601-004,09,CL-2601-004,09,6,9
BS-2601-003,14,4,6,DT-EQP-02_20260514T0000_T04,8,6,WF.010505,CL-2601-005,05,CL-2601-005-A5,05,10,6
BS-2601-003,14,4,5,DT-EQP-02_20260514T0000_T04,8,7,WF.010505,CL-2601-005,05,CL-2601-005-A5,05,4,2
BS-2601-003,14,4,4,DT-EQP-02_20260514T0000_T04,8,8,WF.010122,CL-2601-001,22,CL-2601-001,22,6,2
BS-2601-003,14,4,2,DT-EQP-02_20260514T0000_T04,8,10,WF.010122,CL-2601-001,22,CL-2601-001,22,10,7
BS-2601-003,14,3,10,DT-EQP-02_20260514T0000_T04,9,2,WF.010409,CL-2601-004,09,CL-2601-004,09,12,5
BS-2601-003,14,3,6,DT-EQP-02_20260514T0000_T04,9,6,WF.010409,CL-2601-004,09,CL-2601-004,09,4,6
BS-2601-003,14,3,2,DT-EQP-02_20260514T0000_T04,9,10,WF.010505,CL-2601-005,05,CL-2601-005-A5,05,7,8
BS-2601-003,14,2,9,DT-EQP-02_20260514T0000_T04,10,3,WF.010409,CL-2601-004,09,CL-2601-004,09,7,3
BS-2601-003,14,2,8,DT-EQP-02_20260514T0000_T04,10,4,WF.010122,CL-2601-001,22,CL-2601-001,22,7,4
BS-2601-003,14,2,6,DT-EQP-02_20260514T0000_T04,10,6,WF.010409,CL-2601-004,09,CL-2601-004,09,6,7
BS-2601-003,14,2,5,DT-EQP-02_20260514T0000_T04,10,7,WF.010122,CL-2601-001,22,CL-2601-001,22,4,7
BS-2601-003,14,1,4,DT-EQP-02_20260514T0000_T04,11,8,WF.010122,CL-2601-001,22,CL-2601-001,22,1,7
BS-2601-003,15,11,7,DT-EQP-02_20260514T0000_T05,1,5,WF.010122,CL-2601-001,22,CL-2601-001,22,9,10
BS-2601-003,15,11,5,DT-EQP-02_20260514T0000_T05,1,7,WF.010703,CL-2601-007,03,CL-2601-007-A2-A6-A8,03,7,9
BS-2601-003,15,10,9,DT-EQP-02_20260514T0000_T05,2,3,WF.010118,CL-2601-001,18,CL-2601-001,18,10,8
BS-2601-003,15,10,8,DT-EQP-02_20260514T0000_T05,2,4,WF.010703,CL-2601-007,03,CL-2601-007-A2-A6-A8,03,9,4
BS-2601-003,15,10,7,DT-EQP-02_20260514T0000_T05,2,5,WF.010118,CL-2601-001,18,CL-2601-001,18,3,5
BS-2601-003,15,10,6,DT-EQP-02_20260514T0000_T05,2,6,WF.010118,CL-2601-001,18,CL-2601-001,18,8,11
BS-2601-003,15,10,5,DT-EQP-02_20260514T0000_T05,2,7,WF.010118,CL-2601-001,18,CL-2601-001,18,2,8
BS-2601-003,15,10,4,DT-EQP-02_20260514T0000_T05,2,8,WF.010118,CL-2601-001,18,CL-2601-001,18,12,6
BS-2601-003,15,9,10,DT-EQP-02_20260514T0000_T05,3,2,WF.010703,CL-2601-007,03,CL-2601-007-A2-A6-A8,03,9,2
BS-2601-003,15,9,8,DT-EQP-02_20260514T0000_T05,3,4,WF.010703,CL-2601-007,03,CL-2601-007-A2-A6-A8,03,5,0
BS-2601-003,15,9,7,DT-EQP-02_20260514T0000_T05,3,5,WF.010118,CL-2601-001,18,CL-2601-001,18,8,1
BS-2601-003,15,9,5,DT-EQP-02_20260514T0000_T05,3,7,WF.010122,CL-2601-001,22,CL-2601-001,22,2,4
BS-2601-003,15,8,9,DT-EQP-02_20260514T0000_T05,4,3,WF.010118,CL-2601-001,18,CL-2601-001,18,6,5
BS-2601-003,15,8,7,DT-EQP-02_20260514T0000_T05,4,5,WF.010122,CL-2601-001,22,CL-2601-001,22,2,5
BS-2601-003,15,8,5,DT-EQP-02_20260514T0000_T05,4,7,WF.010703,CL-2601-007,03,CL-2601-007-A2-A6-A8,03,7,5
BS-2601-003,15,8,3,DT-EQP-02_20260514T0000_T05,4,9,WF.010118,CL-2601-001,18,CL-2601-001,18,10,9
BS-2601-003,15,8,2,DT-EQP-02_20260514T0000_T05,4,10,WF.010703,CL-2601-007,03,CL-2601-007-A2-A6-A8,03,8,10
BS-2601-003,15,7,11,DT-EQP-02_20260514T0000_T05,5,1,WF.010703,CL-2601-007,03,CL-2601-007-A2-A6-A8,03,3,7
BS-2601-003,15,7,3,DT-EQP-02_20260514T0000_T05,5,9,WF.010703,CL-2601-007,03,CL-2601-007-A2-A6-A8,03,11,8
BS-2601-003,15,7,2,DT-EQP-02_20260514T0000_T05,5,10,WF.010122,CL-2601-001,22,CL-2601-001,22,5,0
BS-2601-003,15,7,1,DT-EQP-02_20260514T0000_T05,5,11,WF.010703,CL-2601-007,03,CL-2601-007-A2-A6-A8,03,8,3
BS-2601-003,15,6,11,DT-EQP-02_20260514T0000_T05,6,1,WF.010122,CL-2601-001,22,CL-2601-001,22,4,4
BS-2601-003,15,6,8,DT-EQP-02_20260514T0000_T05,6,4,WF.010703,CL-2601-007,03,CL-2601-007-A2-A6-A8,03,8,8
BS-2601-003,15,6,5,DT-EQP-02_20260514T0000_T05,6,7,WF.010118,CL-2601-001,18,CL-2601-001,18,5,3
BS-2601-003,15,6,4,DT-EQP-02_20260514T0000_T05,6,8,WF.010118,CL-2601-001,18,CL-2601-001,18,6,12
BS-2601-003,15,6,2,DT-EQP-02_20260514T0000_T05,6,10,WF.010118,CL-2601-001,18,CL-2601-001,18,11,8
BS-2601-003,15,6,1,DT-EQP-02_20260514T0000_T05,6,11,WF.010118,CL-2601-001,18,CL-2601-001,18,10,5
BS-2601-003,15,5,11,DT-EQP-02_20260514T0000_T05,7,1,WF.010118,CL-2601-001,18,CL-2601-001,18,5,10
BS-2601-003,15,5,10,DT-EQP-02_20260514T0000_T05,7,2,WF.010118,CL-2601-001,18,CL-2601-001,18,1,3
BS-2601-003,15,5,9,DT-EQP-02_20260514T0000_T05,7,3,WF.010118,CL-2601-001,18,CL-2601-001,18,3,8
BS-2601-003,15,5,8,DT-EQP-02_20260514T0000_T05,7,4,WF.010118,CL-2601-001,18,CL-2601-001,18,4,9
BS-2601-003,15,5,7,DT-EQP-02_20260514T0000_T05,7,5,WF.010122,CL-2601-001,22,CL-2601-001,22,7,8
BS-2601-003,15,5,6,DT-EQP-02_20260514T0000_T05,7,6,WF.010118,CL-2601-001,18,CL-2601-001,18,10,2
BS-2601-003,15,5,3,DT-EQP-02_20260514T0000_T05,7,9,WF.010703,CL-2601-007,03,CL-2601-007-A2-A6-A8,03,4,4
BS-2601-003,15,4,10,DT-EQP-02_20260514T0000_T05,8,2,WF.010703,CL-2601-007,03,CL-2601-007-A2-A6-A8,03,4,2
BS-2601-003,15,4,9,DT-EQP-02_20260514T0000_T05,8,3,WF.010703,CL-2601-007,03,CL-2601-007-A2-A6-A8,03,9,8
BS-2601-003,15,4,6,DT-EQP-02_20260514T0000_T05,8,6,WF.010703,CL-2601-007,03,CL-2601-007-A2-A6-A8,03,3,6
BS-2601-003,15,3,10,DT-EQP-02_20260514T0000_T05,9,2,WF.010118,CL-2601-001,18,CL-2601-001,18,7,7
BS-2601-003,15,3,8,DT-EQP-02_20260514T0000_T05,9,4,WF.010118,CL-2601-001,18,CL-2601-001,18,10,3
BS-2601-003,15,3,7,DT-EQP-02_20260514T0000_T05,9,5,WF.010703,CL-2601-007,03,CL-2601-007-A2-A6-A8,03,0,6
BS-2601-003,15,3,5,DT-EQP-02_20260514T0000_T05,9,7,WF.010122,CL-2601-001,22,CL-2601-001,22,4,2
BS-2601-003,15,3,4,DT-EQP-02_20260514T0000_T05,9,8,WF.010703,CL-2601-007,03,CL-2601-007-A2-A6-A8,03,7,2
BS-2601-003,15,3,2,DT-EQP-02_20260514T0000_T05,9,10,WF.010703,CL-2601-007,03,CL-2601-007-A2-A6-A8,03,10,3
BS-2601-003,15,2,7,DT-EQP-02_20260514T0000_T05,10,5,WF.010118,CL-2601-001,18,CL-2601-001,18,7,0
BS-2601-003,15,2,6,DT-EQP-02_20260514T0000_T05,10,6,WF.010703,CL-2601-007,03,CL-2601-007-A2-A6-A8,03,2,8
