table,business_key_val,column,true_value,kind,recorded_value
core_wafer_map,CL-2601-008_06_5_0,wafer_id,WF.010806,pipeline_dropped,
core_wafer_map,CL-2601-008_06_5_2,wafer_id,WF.010806,pipeline_dropped,
core_wafer_map,CL-2601-008_06_5_3,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_5_6,wafer_id,WF.010806,pipeline_dropped,
core_wafer_map,CL-2601-008_06_5_7,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_5_8,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_5_11,wafer_id,WF.010806,pipeline_dropped,
core_wafer_map,CL-2601-008_06_6_1,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_6_2,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_6_8,wafer_id,WF.010806,pipeline_dropped,
core_wafer_map,CL-2601-008_06_6_9,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_6_10,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_6_11,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_7_1,wafer_id,WF.010806,pipeline_dropped,
core_wafer_map,CL-2601-008_06_7_4,wafer_id,WF.010806,pipeline_dropped,
core_wafer_map,CL-2601-008_06_7_5,wafer_id,WF.010806,pipeline_dropped,
core_wafer_map,CL-2601-008_06_7_10,wafer_id,WF.010806,pipeline_dropped,
core_wafer_map,CL-2601-008_06_7_12,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_8_1,wafer_id,WF.010806,pipeline_dropped,
core_wafer_map,CL-2601-008_06_8_2,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_8_3,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_8_4,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_8_6,wafer_id,WF.010806,pipeline_dropped,
core_wafer_map,CL-2601-008_06_8_7,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_8_10,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_9_1,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_9_3,wafer_id,WF.010806,pipeline_dropped,
core_wafer_map,CL-2601-008_06_9_4,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_9_8,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_9_10,wafer_id,WF.010806,pipeline_dropped,
core_wafer_map,CL-2601-008_06_9_11,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_10_2,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_10_4,wafer_id,WF.010806,pipeline_dropped,
core_wafer_map,CL-2601-008_06_10_6,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_10_7,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_10_9,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_11_3,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_11_4,wafer_id,WF.010806,pipeline_dropped,
core_wafer_map,CL-2601-008_06_11_8,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_11_9,wafer_id,WF.010806,pipeline_dropped,
core_wafer_map,CL-2601-008_06_12_5,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_06_12_6,wafer_id,WF.010806,never_existed,
core_wafer_map,CL-2601-008_07_0_7,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_1_3,wafer_id,WF.010807,pipeline_dropped,
core_wafer_map,CL-2601-008_07_1_4,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_1_5,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_1_8,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_2_4,wafer_id,WF.010807,pipeline_dropped,
core_wafer_map,CL-2601-008_07_2_5,wafer_id,WF.010807,pipeline_dropped,
core_wafer_map,CL-2601-008_07_2_9,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_3_1,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_3_7,wafer_id,WF.010807,pipeline_dropped,
core_wafer_map,CL-2601-008_07_3_8,wafer_id,WF.010807,pipeline_dropped,
core_wafer_map,CL-2601-008_07_3_10,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_4_1,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_4_4,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_4_5,wafer_id,WF.010807,pipeline_dropped,
core_wafer_map,CL-2601-008_07_4_6,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_4_7,wafer_id,WF.010807,pipeline_dropped,
core_wafer_map,CL-2601-008_07_4_8,wafer_id,WF.010807,pipeline_dropped,
core_wafer_map,CL-2601-008_07_4_11,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_5_2,wafer_id,WF.010807,pipeline_dropped,
core_wafer_map,CL-2601-008_07_5_4,wafer_id,WF.010807,pipeline_dropped,
core_wafer_map,CL-2601-008_07_5_7,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_5_8,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_5_11,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_5_12,wafer_id,WF.010807,pipeline_dropped,
core_wafer_map,CL-2601-008_07_6_4,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_6_6,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_6_10,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_6_12,wafer_id,WF.010807,pipeline_dropped,
core_wafer_map,CL-2601-008_07_7_4,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_7_9,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_8_7,wafer_id,WF.010807,pipeline_dropped,
core_wafer_map,CL-2601-008_07_8_10,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_9_4,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_9_5,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_9_7,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_9_10,wafer_id,WF.010807,pipeline_dropped,
core_wafer_map,CL-2601-008_07_10_4,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_10_6,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_10_7,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_10_8,wafer_id,WF.010807,pipeline_dropped,
core_wafer_map,CL-2601-008_07_10_9,wafer_id,WF.010807,never_existed,
core_wafer_map,CL-2601-008_07_10_10,wafer_id,WF.010807,pipeline_dropped,
core_wafer_map,CL-2601-008_08_0_5,wafer_id,WF.010808,pipeline_dropped,
core_wafer_map,CL-2601-008_08_0_6,wafer_id,WF.010808,pipeline_dropped,
core_wafer_map,CL-2601-008_08_1_3,wafer_id,WF.010808,pipeline_dropped,
core_wafer_map,CL-2601-008_08_1_7,wafer_id,WF.010808,pipeline_dropped,
core_wafer_map,CL-2601-008_08_2_2,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_2_6,wafer_id,WF.010808,pipeline_dropped,
core_wafer_map,CL-2601-008_08_2_7,wafer_id,WF.010808,pipeline_dropped,
core_wafer_map,CL-2601-008_08_2_9,wafer_id,WF.010808,pipeline_dropped,
core_wafer_map,CL-2601-008_08_3_3,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_3_4,wafer_id,WF.010808,pipeline_dropped,
core_wafer_map,CL-2601-008_08_3_7,wafer_id,WF.010808,pipeline_dropped,
core_wafer_map,CL-2601-008_08_4_7,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_4_8,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_5_1,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_5_2,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_5_3,wafer_id,WF.010808,pipeline_dropped,
core_wafer_map,CL-2601-008_08_5_11,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_5_12,wafer_id,WF.010808,pipeline_dropped,
core_wafer_map,CL-2601-008_08_6_4,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_6_7,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_6_8,wafer_id,WF.010808,pipeline_dropped,
core_wafer_map,CL-2601-008_08_6_9,wafer_id,WF.010808,pipeline_dropped,
core_wafer_map,CL-2601-008_08_7_3,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_7_4,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_7_5,wafer_id,WF.010808,pipeline_dropped,
core_wafer_map,CL-2601-008_08_7_6,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_7_9,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_7_10,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_8_3,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_8_4,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_8_8,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_9_2,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_9_4,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_9_9,wafer_id,WF.010808,pipeline_dropped,
core_wafer_map,CL-2601-008_08_9_11,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_10_2,wafer_id,WF.010808,pipeline_dropped,
core_wafer_map,CL-2601-008_08_10_4,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_10_5,wafer_id,WF.010808,pipeline_dropped,
core_wafer_map,CL-2601-008_08_10_7,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_10_8,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_10_9,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_11_6,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_11_8,wafer_id,WF.010808,never_existed,
core_wafer_map,CL-2601-008_08_11_9,wafer_id,WF.010808,pipeline_dropped,
core_wafer_map,CL-2601-008_08_12_5,wafer_id,WF.010808,pipeline_dropped,
core_wafer_map,CL-2601-008_09_1_3,wafer_id,WF.010809,pipeline_dropped,
core_wafer_map,CL-2601-008_09_1_4,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_1_5,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_1_6,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_1_9,wafer_id,WF.010809,pipeline_dropped,
core_wafer_map,CL-2601-008_09_2_5,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_2_6,wafer_id,WF.010809,pipeline_dropped,
core_wafer_map,CL-2601-008_09_2_9,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_2_10,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_3_1,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_3_5,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_3_7,wafer_id,WF.010809,pipeline_dropped,
core_wafer_map,CL-2601-008_09_3_11,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_4_1,wafer_id,WF.010809,pipeline_dropped,
core_wafer_map,CL-2601-008_09_4_5,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_4_8,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_4_11,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_5_2,wafer_id,WF.010809,pipeline_dropped,
core_wafer_map,CL-2601-008_09_5_5,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_5_6,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_5_10,wafer_id,WF.010809,pipeline_dropped,
core_wafer_map,CL-2601-008_09_5_12,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_6_4,wafer_id,WF.010809,pipeline_dropped,
core_wafer_map,CL-2601-008_09_6_7,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_7_6,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_7_7,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_7_9,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_7_10,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_7_11,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_7_12,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_8_3,wafer_id,WF.010809,pipeline_dropped,
core_wafer_map,CL-2601-008_09_8_5,wafer_id,WF.010809,pipeline_dropped,
core_wafer_map,CL-2601-008_09_8_6,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_8_8,wafer_id,WF.010809,pipeline_dropped,
core_wafer_map,CL-2601-008_09_8_9,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_9_2,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_9_4,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_9_5,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_10_2,wafer_id,WF.010809,pipeline_dropped,
core_wafer_map,CL-2601-008_09_10_3,wafer_id,WF.010809,pipeline_dropped,
core_wafer_map,CL-2601-008_09_10_7,wafer_id,WF.010809,pipeline_dropped,
core_wafer_map,CL-2601-008_09_10_10,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_11_6,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_11_8,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_11_9,wafer_id,WF.010809,never_existed,
core_wafer_map,CL-2601-008_09_12_5,wafer_id,WF.010809,pipeline_dropped,
core_wafer_map,CL-2601-008_10_0_5,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_0_7,wafer_id,WF.010810,pipeline_dropped,
core_wafer_map,CL-2601-008_10_1_7,wafer_id,WF.010810,pipeline_dropped,
core_wafer_map,CL-2601-008_10_2_3,wafer_id,WF.010810,pipeline_dropped,
core_wafer_map,CL-2601-008_10_2_8,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_2_10,wafer_id,WF.010810,pipeline_dropped,
core_wafer_map,CL-2601-008_10_3_3,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_3_4,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_3_5,wafer_id,WF.010810,pipeline_dropped,
core_wafer_map,CL-2601-008_10_3_7,wafer_id,WF.010810,pipeline_dropped,
core_wafer_map,CL-2601-008_10_4_1,wafer_id,WF.010810,pipeline_dropped,
core_wafer_map,CL-2601-008_10_4_4,wafer_id,WF.010810,pipeline_dropped,
core_wafer_map,CL-2601-008_10_4_7,wafer_id,WF.010810,pipeline_dropped,
core_wafer_map,CL-2601-008_10_5_2,wafer_id,WF.010810,pipeline_dropped,
core_wafer_map,CL-2601-008_10_5_4,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_5_5,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_5_6,wafer_id,WF.010810,pipeline_dropped,
core_wafer_map,CL-2601-008_10_5_8,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_5_10,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_5_11,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_6_2,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_6_3,wafer_id,WF.010810,pipeline_dropped,
core_wafer_map,CL-2601-008_10_6_4,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_6_5,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_6_7,wafer_id,WF.010810,pipeline_dropped,
core_wafer_map,CL-2601-008_10_6_8,wafer_id,WF.010810,pipeline_dropped,
core_wafer_map,CL-2601-008_10_7_0,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_7_4,wafer_id,WF.010810,pipeline_dropped,
core_wafer_map,CL-2601-008_10_7_5,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_7_6,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_7_8,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_7_10,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_8_2,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_8_4,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_8_10,wafer_id,WF.010810,pipeline_dropped,
core_wafer_map,CL-2601-008_10_9_2,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_9_4,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_9_6,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_9_7,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_9_11,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_10_3,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_10_4,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_10_8,wafer_id,WF.010810,pipeline_dropped,
core_wafer_map,CL-2601-008_10_11_4,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_11_7,wafer_id,WF.010810,pipeline_dropped,
core_wafer_map,CL-2601-008_10_12_5,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_10_12_7,wafer_id,WF.010810,never_existed,
core_wafer_map,CL-2601-008_11_0_5,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_1_4,wafer_id,WF.010811,pipeline_dropped,
core_wafer_map,CL-2601-008_11_1_6,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_1_7,wafer_id,WF.010811,pipeline_dropped,
core_wafer_map,CL-2601-008_11_1_8,wafer_id,WF.010811,pipeline_dropped,
core_wafer_map,CL-2601-008_11_1_9,wafer_id,WF.010811,pipeline_dropped,
core_wafer_map,CL-2601-008_11_2_2,wafer_id,WF.010811,pipeline_dropped,
core_wafer_map,CL-2601-008_11_2_3,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_2_4,wafer_id,WF.010811,pipeline_dropped,
core_wafer_map,CL-2601-008_11_2_8,wafer_id,WF.010811,pipeline_dropped,
core_wafer_map,CL-2601-008_11_2_9,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_3_4,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_3_8,wafer_id,WF.010811,pipeline_dropped,
core_wafer_map,CL-2601-008_11_3_9,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_3_10,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_4_1,wafer_id,WF.010811,pipeline_dropped,
core_wafer_map,CL-2601-008_11_4_5,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_4_6,wafer_id,WF.010811,pipeline_dropped,
core_wafer_map,CL-2601-008_11_4_10,wafer_id,WF.010811,pipeline_dropped,
core_wafer_map,CL-2601-008_11_4_11,wafer_id,WF.010811,pipeline_dropped,
core_wafer_map,CL-2601-008_11_5_1,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_5_3,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_5_5,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_5_6,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_5_8,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_5_10,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_6_1,wafer_id,WF.010811,pipeline_dropped,
core_wafer_map,CL-2601-008_11_6_7,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_6_12,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_7_5,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_7_6,wafer_id,WF.010811,pipeline_dropped,
core_wafer_map,CL-2601-008_11_7_7,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_7_10,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_8_1,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_8_2,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_8_6,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_8_8,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_8_9,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_9_3,wafer_id,WF.010811,pipeline_dropped,
core_wafer_map,CL-2601-008_11_9_4,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_9_7,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_9_8,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_9_9,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_10_2,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_10_5,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_10_7,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_10_8,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_10_9,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_11_4,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_11_7,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_11_11_9,wafer_id,WF.010811,pipeline_dropped,
core_wafer_map,CL-2601-008_11_12_6,wafer_id,WF.010811,pipeline_dropped,
core_wafer_map,CL-2601-008_11_12_7,wafer_id,WF.010811,never_existed,
core_wafer_map,CL-2601-008_12_0_5,wafer_id,WF.010812,pipeline_dropped,
core_wafer_map,CL-2601-008_12_0_7,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_1_3,wafer_id,WF.010812,pipeline_dropped,
core_wafer_map,CL-2601-008_12_1_4,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_1_7,wafer_id,WF.010812,pipeline_dropped,
core_wafer_map,CL-2601-008_12_1_9,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_2_4,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_2_5,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_2_6,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_2_9,wafer_id,WF.010812,pipeline_dropped,
core_wafer_map,CL-2601-008_12_3_1,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_3_2,wafer_id,WF.010812,pipeline_dropped,
core_wafer_map,CL-2601-008_12_3_3,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_3_5,wafer_id,WF.010812,pipeline_dropped,
core_wafer_map,CL-2601-008_12_3_8,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_3_10,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_4_4,wafer_id,WF.010812,pipeline_dropped,
core_wafer_map,CL-2601-008_12_4_8,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_4_9,wafer_id,WF.010812,pipeline_dropped,
core_wafer_map,CL-2601-008_12_4_10,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_4_11,wafer_id,WF.010812,pipeline_dropped,
core_wafer_map,CL-2601-008_12_5_2,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_5_3,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_5_4,wafer_id,WF.010812,pipeline_dropped,
core_wafer_map,CL-2601-008_12_5_6,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_5_8,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_5_11,wafer_id,WF.010812,pipeline_dropped,
core_wafer_map,CL-2601-008_12_6_1,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_6_2,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_6_3,wafer_id,WF.010812,pipeline_dropped,
core_wafer_map,CL-2601-008_12_6_4,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_6_5,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_6_6,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_6_9,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_6_10,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_6_12,wafer_id,WF.010812,pipeline_dropped,
core_wafer_map,CL-2601-008_12_7_3,wafer_id,WF.010812,pipeline_dropped,
core_wafer_map,CL-2601-008_12_7_7,wafer_id,WF.010812,pipeline_dropped,
core_wafer_map,CL-2601-008_12_7_8,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_7_9,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_8_1,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_8_2,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_8_6,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_8_8,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_8_9,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_8_11,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_9_5,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_9_6,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_9_8,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_10_2,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_10_5,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_10_7,wafer_id,WF.010812,pipeline_dropped,
core_wafer_map,CL-2601-008_12_10_8,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_12_11_6,wafer_id,WF.010812,never_existed,
core_wafer_map,CL-2601-008_13_0_5,wafer_id,WF.010813,pipeline_dropped,
core_wafer_map,CL-2601-008_13_0_6,wafer_id,WF.010813,never_existed,
core_wafer_map,CL-2601-008_13_0_7,wafer_id,WF.010813,never_existed,
core_wafer_map,CL-2601-008_13_1_9,wafer_id,WF.010813,never_existed,
core_wafer_map,CL-2601-008_13_2_2,wafer_id,WF.010813,pipeline_dropped,
core_wafer_map,CL-2601-008_13_2_3,wafer_id,WF.010813,never_existed,
core_wafer_map,CL-2601-008_13_2_5,wafer_id,WF.010813,never_existed,
